ticker,company,sector,industry_code,exchange,state,ipo_date,fiscal_year_end,employees,sales,cogs,sga,r_and_d,ebitda,ebit,interest_expense,net_income,dividends,capex,cfo,total_assets,total_liabilities,total_debt,cash,book_equity,shares_out,price,mktcap,ret_2025,vol,beta_2025
FCEL,Fuelcell Energy Inc,Industrials,201040,NASDAQ,CT,1992-06-25,2025-10-31,0.424,158.162,144.17,94.822,43.379,-80.83,-121.23,11.078,-187.899,0.0,18.601,-125.291,932.146,201.005,132.529,294.7,662.179,46.03,8.95,411.968,-0.1914,1.035,1.3127
SLQT,Selectquote Inc,Financials,403010,NYSE,KS,2020-05-21,2025-06-30,4.269,1526.594,919.007,514.419,38.681,93.168,72.708,79.385,47.58,0.0,2.191,-11.666,1249.356,673.838,417.514,35.733,351.144,172.817,2.38,411.304,-0.621,0.841,1.2109
FET,Forum Energy Tech Inc,Energy,101010,NYSE,TX,2012-04-12,2025-12-31,1.7,791.474,538.683,199.905,,52.886,19.131,18.312,-9.66,0.0,6.015,70.402,752.455,461.312,231.67,34.661,291.143,11.097,36.95,410.034,1.3854,0.602,1.4341
FRBA,First Bank,Financials,401010,NASDAQ,NJ,,2025-12-31,0.336,245.43,110.517,54.934,,79.979,75.766,,43.659,5.98,2.904,65.564,3958.036,3514.534,283.995,309.967,443.502,24.8,16.46,408.208,0.1884,0.261,0.6615
GBLI,Global Indemnity Group Llc,Financials,403010,NASDAQ,PA,2003-12-16,2025-12-31,0.286,448.698,411.138,,,37.56,31.898,0.0,25.333,20.004,0.0,9.065,1720.762,1014.172,8.331,760.613,702.59,14.351,28.38,407.281,-0.1755,0.331,0.1871
KMDA,Kamada Ltd,Health Care,352010,NASDAQ,,,2025-12-31,0.462,180.46,93.224,46.087,12.995,41.149,26.233,0.864,20.198,11.534,9.846,25.49,378.71,109.64,11.561,75.469,269.07,57.686,7.06,407.263,0.1934,0.387,0.7886
HELE,Helen Of Troy Ltd,Consumer Discretionary,252010,NASDAQ,TX,,2026-02-28,1.854,1786.29,960.396,661.03,54.0,164.864,111.569,56.884,-898.982,0.0,39.226,171.136,2115.548,1317.351,840.734,21.486,798.197,23.077,17.64,407.078,-0.6448,0.704,1.2607
AMCX,Amc Global Media Inc,Communication Services,502010,NASDAQ,NY,2011-07-01,2025-12-31,1.738,2311.801,1141.393,818.341,,352.067,257.642,172.353,89.4,0.0,33.303,305.67,3936.881,2923.132,1852.199,502.379,981.871,42.699,9.52,406.494,-0.0384,0.491,0.9496
LCTX,Lineage Cell Therapeutics In,Health Care,352010,NYSE American,CA,1992-03-05,2025-12-31,0.077,14.556,0.146,35.49,17.729,-21.08,-21.779,,-63.533,0.0,0.522,-18.919,112.584,69.238,2.419,55.781,44.549,243.122,1.67,406.014,2.3234,0.817,0.9881
KRNY,Kearny Financial Corp,Financials,401010,NASDAQ,NJ,2005-02-24,2025-06-30,0.557,343.528,191.899,98.097,,53.532,48.651,,26.075,27.657,3.383,24.771,7740.45,6994.488,1269.409,167.269,745.962,62.621,6.46,404.532,0.1197,0.325,0.8094
OIS,Oil States Intl Inc,Energy,101010,NYSE,TX,2001-02-09,2025-12-31,2.172,668.988,535.734,90.425,5.1,42.829,-4.61,7.713,-109.377,0.0,31.191,105.123,883.431,310.24,74.98,69.914,573.191,59.656,6.77,403.871,0.338,0.611,1.79
CLPT,Clearpoint Neuro Inc,Health Care,351010,NASDAQ,CA,,2025-12-31,0.172,36.971,13.297,46.456,13.897,-22.782,-23.764,2.388,-25.54,0.0,0.522,-23.925,97.747,69.727,58.232,45.923,28.02,29.369,13.68,401.768,-0.1105,0.976,1.9445
EAF,Graftech International Ltd,Industrials,201040,NYSE,OH,1995-08-09,2025-12-31,1.071,504.134,464.587,54.97,6.475,-15.423,-77.066,97.765,-219.835,0.0,38.885,-81.616,1028.789,1288.417,1099.482,138.427,-259.628,25.82,15.51,400.468,-0.1035,1.089,2.1211
ALT,Altimmune Inc,Health Care,352010,NASDAQ,MD,,2025-12-31,0.057,0.041,91.818,,66.432,-91.777,-91.889,1.636,-88.093,0.0,0.011,-67.535,279.929,55.037,35.688,273.498,224.892,110.883,3.61,400.288,-0.4993,0.888,1.336
ULH,Universal Logistics Hldgs,Industrials,203040,NASDAQ,MI,2005-02-11,2025-12-31,10.525,1558.397,1250.73,101.356,,206.311,60.064,49.017,-99.873,11.057,224.175,183.046,1771.988,1231.633,971.372,37.197,540.355,26.33,15.19,399.953,-0.6628,0.646,1.338
MG,Mistras Group Inc,Industrials,202020,NYSE,NJ,2009-10-08,2025-12-31,4.8,724.024,497.143,140.904,1.028,85.977,54.969,14.643,16.837,0.0,24.674,32.981,578.781,343.136,242.617,28.008,235.104,31.567,12.65,399.323,0.3962,0.461,0.8675
KROS,Keros Therapeutics Inc,Health Care,352010,NASDAQ,MA,2020-04-08,2025-12-31,0.078,244.061,171.929,,129.643,72.132,70.623,0.0,87.014,0.0,1.551,107.505,338.021,34.889,16.883,287.415,303.132,19.544,20.36,397.916,0.2862,0.505,0.1213
FPH,Five Point Holdings Llc,Real Estate,602010,NYSE,CA,2017-05-10,2025-12-31,0.09,110.02,51.091,59.017,,-0.088,-5.788,56.1,70.966,0.0,0.217,105.23,3249.003,860.407,453.337,426.538,843.245,71.124,5.59,397.583,0.4788,0.579,0.7489
ORN,Orion Group Holdings Inc,Industrials,201030,NYSE,TX,2007-12-20,2025-12-31,2.076,852.26,724.384,91.484,,36.392,14.13,8.863,2.488,0.0,38.862,28.066,414.652,255.62,50.382,3.285,159.032,39.901,9.94,396.616,0.3561,0.622,1.3337
CVGW,Calavo Growers Inc,Consumer Staples,302020,NASDAQ,CA,,2025-10-31,1.969,648.434,577.871,41.263,,29.3,22.4,0.827,19.796,14.297,2.151,21.542,292.249,83.691,23.466,61.155,206.94,17.855,22.21,396.56,-0.1193,0.408,0.1964
CERS,Cerus Corp,Health Care,351010,NASDAQ,CA,1997-01-30,2025-12-31,0.275,233.798,92.419,148.634,67.72,-7.255,-8.681,8.343,-15.627,0.0,3.729,4.837,221.859,156.894,96.946,82.879,64.224,192.142,2.06,395.813,0.3377,0.683,1.6241
CTGO,Contango Silver & Gold Inc,Materials,151040,NYSE American,AK,,2025-12-31,0.015,0.0,0.0,19.368,,-19.368,-19.509,7.599,-36.087,0.0,0.162,25.734,171.951,146.853,33.858,64.944,25.098,14.966,26.41,395.252,1.6357,0.611,0.6819
RYAM,Rayonier Advanced Materials,Materials,151010,NYSE,FL,,2025-12-31,2.325,1466.397,1213.654,83.942,7.0,168.801,34.843,97.953,-420.674,0.0,115.599,23.911,1758.355,1430.433,805.841,75.393,316.556,67.006,5.89,394.665,-0.2861,0.509,1.2218
WEST,Westrock Coffee Co,Consumer Staples,302020,NASDAQ,AR,2021-08-06,2025-12-31,1.393,1188.952,982.352,185.469,,21.131,-34.705,56.729,-90.445,0.0,88.8,-19.014,1175.978,904.343,683.111,71.039,-1.868,96.866,4.07,394.245,-0.366,0.632,1.2154
TRDA,Entrada Theraputis Inc,Health Care,352010,NASDAQ,MA,2021-10-29,2025-12-31,0.152,25.421,179.223,,142.269,-153.802,-157.898,0.0,-143.75,0.0,1.041,-128.512,377.378,71.245,50.932,296.356,306.133,38.284,10.28,393.56,-0.4054,0.618,1.0993
EPRX,Eupraxia Pharmaceuticals Inc,Health Care,352010,NASDAQ,BC,2021-03-09,2025-12-31,0.049,0.0,0.0,38.271,21.332,-38.271,-38.435,0.0,-38.576,0.0,0.589,-28.552,86.15,5.704,0.154,80.564,52.303,51.939,7.55,392.139,1.3817,0.606,0.827
EVGO,Evgo Inc,Consumer Discretionary,255040,NASDAQ,CA,,2025-12-31,0.376,384.086,231.755,176.868,12.2,-24.537,-110.663,9.763,-41.574,0.0,116.707,-7.728,964.83,578.886,311.21,200.519,-116.921,134.718,2.91,392.029,-0.2815,0.684,1.0585
ATGL,Alpha Technology Group Ltd,Information Technology,451020,NASDAQ,,2023-10-31,2025-09-30,0.028,0.951,0.483,7.815,,-7.347,-7.434,0.147,-9.049,0.0,0.101,-1.691,4.48,1.328,0.643,3.974,3.152,16.463,23.8,391.819,0.4183,2.04,0.2327
TROO,Troops Inc,Information Technology,452030,NASDAQ,,,2025-12-31,0.047,17.096,13.238,17.895,,-14.037,-16.331,0.0,-27.905,0.0,0.117,0.807,69.066,20.042,0.004,4.019,49.024,122.16,3.2,390.912,0.9512,1.479,0.3429
TECX,Tectonic Therapeutic Inc,Health Care,352010,NASDAQ,MA,2018-06-21,2025-12-31,0.06,0.0,0.0,82.508,63.489,-82.508,-83.883,0.063,-74.151,0.0,0.208,-60.078,261.038,9.709,1.276,254.385,251.329,18.738,20.86,390.875,-0.5482,1.495,1.9591
BRBS,Blue Ridge Bankshares Inc,Financials,401010,NYSE American,VA,,2025-12-31,0.302,150.809,54.912,51.093,,44.804,42.524,,10.709,29.14,1.679,13.625,2432.589,2108.898,171.949,117.8,323.691,91.475,4.27,390.598,0.4011,0.309,0.6428
TTGT,Techtarget Inc,Communication Services,502010,NASDAQ,MA,2007-05-17,2025-12-31,1.85,486.791,180.727,233.246,10.837,72.818,-32.208,9.28,-1008.306,0.0,0.387,16.337,937.308,342.689,111.252,40.626,594.619,72.291,5.4,390.371,-0.7275,0.73,1.6251
ONIT,Onity Group Inc,Financials,402010,NYSE,FL,1996-09-25,2025-12-31,4.3,1202.5,478.1,286.2,,438.2,432.8,,189.5,0.0,2.9,-748.0,16170.6,15492.8,14701.6,264.6,627.9,8.522,45.79,390.222,0.4911,0.416,0.9933
IBEX,Ibex Ltd,Industrials,202020,NASDAQ,DC,2020-08-07,2025-06-30,33.0,558.273,385.692,109.854,,62.727,45.495,1.634,36.864,0.0,18.375,45.668,273.215,138.906,69.755,15.35,134.309,13.358,29.1,388.718,0.7766,0.524,0.5402
RZLT,Rezolute Inc,Health Care,352010,NASDAQ,CA,,2025-06-30,0.071,0.0,0.0,79.863,61.527,-79.863,-79.894,0.0,-74.412,0.0,0.0,-69.075,175.49,13.363,1.615,167.858,162.127,86.996,4.46,388.002,-0.5184,1.215,0.8158
BSVN,Bank7 Corp,Financials,401010,NASDAQ,OK,2018-09-20,2025-12-31,0.125,137.261,41.585,26.492,,69.184,68.065,,43.069,9.643,4.74,46.136,1963.64,1712.645,2.146,255.092,250.995,9.463,40.98,387.794,-0.1001,0.282,0.7002
THM,International Tower Hill Min,Materials,151040,NYSE American,BC,,2025-12-31,0.003,0.0,0.0,4.529,,-4.529,-4.529,0.0,-4.638,0.0,0.0,-3.631,56.896,0.498,0.0,1.353,56.398,207.885,1.86,386.666,3.0843,0.964,0.8384
ZURA,Zura Bio Limited,Health Care,352010,NASDAQ,NV,2021-07-14,2025-12-31,0.04,0.0,0.0,79.797,42.082,-79.797,-79.846,0.0,-100.184,0.0,0.113,-64.815,113.948,12.41,0.0,109.407,101.538,73.681,5.24,386.088,1.096,1.136,1.5013
ESEA,Euroseas Ltd,Industrials,203030,NASDAQ,,2007-01-31,2025-12-31,0.0,234.439,61.079,14.798,,158.562,129.95,15.348,136.967,18.979,77.052,141.133,700.456,237.012,216.811,177.024,463.444,7.056,54.6,385.258,0.7673,0.413,0.8147
KWY,Kingsway Corp,Financials,403010,NYSE,IL,1996-10-08,2025-12-31,0.607,137.338,76.17,58.068,,3.1,-6.125,5.449,-10.731,0.0,1.618,-0.003,231.499,197.087,78.016,23.596,15.169,28.626,13.45,385.02,0.6069,0.412,0.5481
BOC,Boston Omaha Corp,Communication Services,502010,NYSE,NE,,2025-12-31,0.422,114.376,73.35,20.001,,21.025,-3.964,2.33,-12.428,0.0,27.898,17.858,713.072,177.0,108.426,96.439,516.136,31.038,12.37,383.94,-0.1276,0.301,0.4393
GPRK,Geopark Ltd,Energy,101020,NYSE,,,2025-12-31,0.382,492.518,141.059,79.123,,272.336,139.767,68.127,49.667,24.203,98.358,14.705,1040.447,794.65,579.542,100.318,245.797,51.707,7.41,383.149,-0.1448,0.574,0.9707
SMRT,Smartrent Inc,Information Technology,452030,NYSE,AZ,,2025-12-31,0.418,152.326,97.67,85.536,26.224,-30.88,-39.116,0.378,-60.558,0.0,3.553,-21.575,320.925,88.786,7.02,104.55,232.139,189.677,2.02,383.148,0.1543,0.699,1.6422
OBT,Orange County Bancorp Inc,Financials,401010,NASDAQ,NY,1998-12-11,2025-12-31,0.235,152.372,38.674,43.144,,70.554,68.725,,41.614,7.099,2.516,43.849,2659.377,2375.013,38.902,204.232,284.364,13.368,28.55,381.656,0.0504,0.36,0.8707
MEC,Mayville Engnering Cmpny Inc,Industrials,201060,NYSE,WI,2019-05-09,2025-12-31,2.4,546.487,459.453,43.566,,43.468,2.182,10.215,-8.11,0.0,11.648,38.562,563.64,322.903,239.105,1.502,240.737,20.318,18.72,380.353,0.1908,0.473,0.7709
RCKT,Rocket Pharmaceuticals Inc,Health Care,352010,NASDAQ,NJ,,2025-12-31,0.202,0.0,0.0,217.491,142.015,-217.491,-228.516,1.891,-223.123,0.0,0.44,-190.014,330.449,53.228,24.877,188.929,277.221,108.32,3.51,380.203,-0.7208,1.066,1.2542
TITN,Titan Machinery Inc,Industrials,201070,NASDAQ,ND,2007-12-06,2026-01-31,3.359,2427.107,2033.951,360.537,0.0,32.619,-2.681,43.083,-54.174,0.0,22.357,137.452,1616.928,1037.63,833.169,28.164,579.298,23.364,16.27,380.132,0.0644,0.516,1.2133
EGY,Vaalco Energy Inc,Energy,101020,NYSE,TX,,2025-12-31,0.281,359.272,158.177,42.109,,158.986,49.008,8.243,-41.391,26.48,255.89,212.667,913.375,469.878,146.302,59.036,443.497,104.258,3.64,379.499,-0.1084,0.449,1.002
CBAN,Colony Bankcorp Inc,Financials,401010,NYSE,GA,1998-02-23,2025-12-31,0.537,190.232,62.551,59.17,,68.511,64.811,,28.253,8.038,1.354,-5.545,3735.401,3359.481,268.431,257.64,375.92,21.252,17.82,378.711,0.136,0.294,0.744
GCBC,Greene County Bancorp Inc,Financials,401010,NASDAQ,NY,1998-12-31,2025-06-30,0.212,132.328,58.9,27.835,,45.593,44.528,,31.138,4.475,0.691,27.978,3040.609,2801.772,130.422,184.503,238.837,17.027,22.22,378.34,-0.1853,0.36,0.4442
NATR,Natures Sunshine Prods Inc,Consumer Staples,303020,NASDAQ,UT,,2025-12-31,0.806,480.144,118.576,317.996,1.9,43.572,29.728,0.098,19.521,0.0,6.48,35.321,261.146,99.593,18.9,93.891,161.553,17.508,21.58,377.823,0.472,0.504,0.2197
HVT,Haverty Furniture,Consumer Discretionary,255040,NYSE,GA,,2025-12-31,2.392,758.995,298.498,415.505,0.0,44.992,21.17,0.162,19.73,20.837,19.672,52.644,649.052,341.123,216.417,131.872,307.929,16.144,23.36,377.124,0.1118,0.398,0.8334
NXH,Neighborhood Intelligenc Inc,Consumer Discretionary,255040,NASDAQ,UT,2002-05-30,2025-12-31,0.389,1044.616,786.19,299.966,0.0,-41.54,-57.818,1.174,-84.621,0.0,7.407,-56.701,425.478,207.534,22.071,202.219,217.583,68.863,5.46,375.992,0.1227,1.02,2.2201
WTBA,West Bancorporation Inc,Financials,401010,NASDAQ,IA,,2025-12-31,,198.489,103.244,37.553,,57.692,53.176,,32.56,16.914,3.326,46.479,4142.244,3876.259,380.546,471.086,265.985,16.941,22.19,375.921,0.0768,0.293,0.7154
PDLB,Ponce Financial Group Inc,Financials,401010,NASDAQ,NY,2017-10-02,2025-12-31,0.216,193.652,89.497,47.175,,56.98,52.162,,28.703,0.0,0.978,55.594,3223.97,2682.421,625.453,126.154,316.549,22.968,16.35,375.527,0.2577,0.263,0.601
CRML,Critical Metals Corp,Materials,151040,NASDAQ,NY,2021-11-04,2025-06-30,0.004,0.0,0.0,48.759,,-48.759,-48.77,0.551,-51.872,0.0,1.042,-14.497,171.722,79.799,0.026,7.297,91.923,104.79,3.58,375.148,0.0221,1.807,1.0007
ENGN,Engene Therapeutics Inc,Health Care,352010,NASDAQ,QC,2021-12-10,2025-10-31,0.082,0.0,0.0,122.656,94.48,-122.656,-123.165,2.994,-117.302,0.0,1.485,-99.239,221.468,53.758,31.612,193.815,167.71,52.019,7.21,375.057,0.3579,0.908,0.5629
PALI,Palisade Bio Inc,Health Care,352010,NASDAQ,CO,,2025-12-31,0.014,0.0,0.0,17.702,10.192,-17.702,-17.705,0.01,-16.781,0.0,0.0,-10.847,134.344,4.964,0.071,133.385,129.378,159.444,2.35,374.693,0.4242,1.237,0.728
DVLT,Datavault Ai Inc,Information Technology,453010,NASDAQ,OR,2018-07-27,2025-12-31,0.194,39.089,8.551,52.175,16.498,-21.637,-31.975,19.982,-78.994,0.0,0.38,-23.61,274.704,36.73,15.314,2.004,237.974,573.438,0.652,373.939,-0.6819,1.877,0.7795
PERI,Perion Network Ltd,Communication Services,502010,NASDAQ,,2006-01-31,2025-12-31,0.511,439.927,51.8,384.03,34.653,4.097,-13.58,1.561,-7.933,0.0,3.8,41.927,913.758,237.752,22.358,314.08,676.006,39.025,9.58,373.859,0.1311,0.434,0.9155
JACK,Jack In The Box Inc,Consumer Discretionary,253010,NASDAQ,CA,1987-02-24,2025-09-30,5.046,1465.314,1039.384,169.92,0.0,256.01,197.696,80.606,-80.719,16.736,97.05,162.358,2593.421,3531.692,3122.82,81.813,-938.271,18.893,19.77,373.515,-0.5384,0.664,0.9882
MTRX,Matrix Service Co,Industrials,201030,NASDAQ,TX,1990-09-26,2025-06-30,2.239,769.286,719.597,71.173,,-21.484,-31.496,0.518,-29.462,0.0,7.685,117.471,600.256,457.54,21.427,224.641,142.716,27.61,13.51,373.011,-0.0226,0.513,1.4307
BYND,Beyond Meat Inc,Consumer Staples,302020,NASDAQ,CA,2019-05-02,2025-12-31,0.589,275.496,245.232,215.024,23.235,-184.76,-211.043,14.028,219.024,0.0,12.308,-144.931,614.747,615.744,502.906,208.24,-0.997,453.688,0.82,372.024,-0.7819,2.292,1.1482
TLS,Telos Corp/Md,Information Technology,451030,NASDAQ,VA,2020-11-19,2025-12-31,0.525,164.805,92.528,84.521,7.057,-12.244,-23.464,0.553,-36.546,0.0,0.739,30.182,139.864,43.914,8.059,53.18,95.95,72.773,5.1,371.142,0.4912,1.01,1.7049
RM,Regional Management Corp,Financials,402020,NYSE,SC,2012-03-28,2025-12-31,2.112,645.598,492.407,,,153.191,142.591,84.814,44.412,12.173,4.763,309.07,2103.93,1730.838,1688.141,122.208,373.092,9.554,38.75,370.218,0.1814,0.409,1.1201
LWAY,Lifeway Foods Inc,Consumer Staples,302020,NASDAQ,IL,1987-09-29,2025-12-31,0.295,212.496,150.85,41.494,,20.152,16.172,0.077,13.859,0.0,27.361,10.948,105.61,19.791,0.466,5.571,85.819,15.232,24.23,369.071,-0.023,0.406,0.3879
NEXN,Nexxen International Ltd,Communication Services,502010,NASDAQ,,2021-06-18,2025-12-31,0.909,364.78,54.979,212.708,58.059,97.093,33.969,2.2,25.043,0.0,12.118,110.109,756.073,281.402,31.931,133.757,474.671,56.284,6.54,368.097,-0.3765,0.601,1.2736
LSAK,Lesaka Technologies Inc,Financials,402010,NASDAQ,,,2025-06-30,3.728,659.702,486.547,131.512,0.5,41.643,7.922,21.453,-87.504,0.0,17.199,-9.122,653.71,392.327,235.374,76.639,165.585,81.249,4.49,364.808,-0.1248,0.404,0.2437
NC,Nacco Industries  -Cl A,Energy,101020,NYSE,OH,,2025-12-31,1.7,277.198,210.361,77.851,,-11.014,-40.128,7.254,17.574,7.335,53.286,50.909,661.228,231.985,111.315,49.708,429.243,7.427,49.04,364.22,0.6878,0.4,0.7725
IPI,Intrepid Potash Inc,Materials,151010,NYSE,CO,2008-04-22,2025-12-31,0.478,298.328,204.211,36.705,,57.412,15.508,0.759,11.185,0.0,30.239,55.779,632.179,140.75,5.309,83.562,491.429,13.132,27.73,364.15,0.265,0.491,0.83
AUNA,Auna S A,Health Care,351020,NYSE,,2024-03-22,2025-12-31,15.254,1303.512,775.688,288.672,,239.152,173.035,143.598,29.015,0.0,25.565,196.926,2169.32,1644.278,1086.739,108.696,475.819,74.013,4.92,364.144,-0.2828,0.368,0.393
GNE,Genie Energy Ltd,Utilities,551010,NYSE,NJ,,2025-12-31,0.202,501.971,471.607,,,30.364,29.359,0.67,24.006,8.023,8.174,46.335,389.38,144.934,9.61,226.413,250.902,26.421,13.78,364.081,-0.0994,0.386,0.4539
VENU,Venu Holding Corp,Consumer Discretionary,253010,NYSE American,CO,2024-11-27,2025-12-31,0.28,17.897,12.45,52.3,0.0,-46.853,-53.031,4.994,-44.094,0.0,141.655,7.649,370.555,171.704,107.432,41.306,122.741,43.166,8.42,363.458,-0.0798,0.818,0.6308
CDRO,Codere Online Luxembourg Sa,Consumer Discretionary,253010,NASDAQ,,2020-12-08,2025-12-31,0.369,247.044,29.358,208.9,,8.786,8.029,,1.517,0.0,0.1,19.383,94.941,61.246,4.611,58.686,33.517,45.25,8.03,363.357,0.245,0.428,0.9066
NCMI,National Cinemedia Inc,Communication Services,502010,NASDAQ,CO,2007-02-08,2025-12-31,0.248,243.2,131.3,82.2,3.1,29.7,-8.2,0.6,-10.6,11.6,5.6,8.4,490.6,115.2,22.8,37.6,375.4,93.354,3.89,363.147,-0.399,0.464,0.7389
ACRS,Aclaris Therapeutics Inc,Health Care,352020,NASDAQ,PA,2015-10-07,2025-12-31,0.073,7.826,6.83,74.617,52.645,-73.621,-74.075,0.0,-64.923,0.0,0.111,-47.113,160.46,57.378,2.116,90.751,103.082,120.499,3.01,362.702,0.2137,0.661,0.8365
CD,Chaince Digital Holdings Inc,Financials,402030,NASDAQ,NY,2015-04-08,2025-12-31,0.013,1.867,0.663,4.515,0.147,-3.311,-3.314,0.134,-5.098,0.0,-1.0,-2.41,46.595,2.563,1.051,36.064,44.032,72.883,4.97,362.229,-0.2723,1.718,1.832
BWFG,Bankwell Financial Group Inc,Financials,401010,NASDAQ,CT,,2025-12-31,0.167,207.715,100.432,40.409,,66.874,62.79,,35.198,6.267,1.144,28.273,3359.859,3058.37,190.649,224.921,301.489,7.9,45.82,361.978,0.5032,0.296,0.9309
MBI,Mbia Inc,Financials,403010,NYSE,NY,1987-07-01,2025-12-31,0.057,106.0,64.0,,,,42.0,197.0,-177.0,0.0,0.0,38.0,2013.0,4243.0,1842.0,480.0,-2237.0,50.51,7.16,361.652,0.1084,0.591,0.8023
CBIO,Crescent Biopharma Inc,Health Care,352010,NASDAQ,MA,2014-01-10,2025-12-31,0.044,10.844,163.392,,138.086,-152.548,-152.632,2.185,-153.942,0.0,0.919,-71.532,240.293,37.281,1.644,213.192,203.012,30.447,11.86,361.101,-0.5237,0.772,1.1418
ACTG,Acacia Research Corp,Financials,402010,NASDAQ,NY,1996-07-08,2025-12-31,0.986,285.232,163.214,70.527,,51.491,6.409,8.989,21.682,0.0,16.694,75.242,770.956,186.924,104.671,330.086,543.45,96.475,3.74,360.816,-0.1382,0.418,0.7191
LXFR,Luxfer Holdings Plc,Industrials,201060,NYSE,CA,2012-10-03,2025-12-31,1.4,384.6,285.5,53.4,4.3,45.7,35.8,3.1,7.7,13.9,7.8,34.0,369.7,143.3,51.6,10.7,226.4,26.64,13.53,360.439,0.0793,0.364,1.1355
CTRN,Citi Trends Inc,Consumer Discretionary,255040,NASDAQ,GA,2005-05-18,2026-01-31,4.7,819.962,495.32,311.65,0.0,12.992,-5.49,0.342,5.207,0.0,20.33,20.954,471.171,354.851,223.318,66.092,116.32,8.346,43.15,360.13,0.5832,0.598,1.2917
CZNC,Citizens & Northern Corp,Financials,401010,NASDAQ,PA,,2025-12-31,0.46,170.069,53.437,53.246,,63.386,61.023,,23.427,17.991,1.905,32.003,3132.469,2790.755,193.051,46.056,341.714,17.823,20.17,359.49,0.1484,0.265,0.5333
TRAK,Repositrak Inc,Information Technology,451030,NYSE,UT,1998-11-19,2025-06-30,0.069,22.606,3.964,11.445,,7.197,6.228,0.049,6.978,1.296,0.016,8.42,55.329,5.81,0.51,28.569,49.516,18.283,19.65,359.261,-0.4384,0.367,0.8976
USNA,Usana Health Sciences Inc,Consumer Staples,303020,NYSE,UT,1996-07-25,2025-12-31,1.57,925.257,199.726,639.07,10.693,86.461,53.302,0.842,10.76,0.0,13.823,22.349,742.915,156.643,31.956,158.38,533.104,18.281,19.63,358.856,-0.4531,0.464,0.8047
LZM,Lifezone Metals Ltd,Materials,151040,NYSE,,2021-10-21,2025-12-31,0.085,1.057,0.534,17.231,0.127,-16.708,-18.198,10.398,-13.628,0.0,21.863,-15.593,175.752,102.919,53.253,20.145,73.832,83.784,4.27,357.758,-0.3856,0.648,1.1818
TBN,Tamboran Resources Corp,Energy,101020,NYSE,,2021-07-01,2025-06-30,0.047,0.0,0.0,31.861,,-31.861,-32.989,,-36.901,0.0,110.128,-29.637,446.462,57.01,26.396,45.161,287.721,16.717,21.32,356.406,0.2973,0.544,0.5858
ORBS,Eightco Holdings Inc,Consumer Discretionary,255030,NASDAQ,PA,,2025-12-31,0.009,32.981,30.108,23.895,,-21.022,-23.361,4.082,-262.013,0.0,0.002,-10.974,250.193,17.975,10.74,58.501,232.633,205.63,1.73,355.74,-0.21,30.255,1.8211
RMNI,Rimini Street Inc,Information Technology,451030,NASDAQ,NV,,2025-12-31,1.98,421.536,163.074,221.566,,36.896,33.035,6.151,37.098,0.0,4.571,60.221,423.112,450.141,91.014,120.315,-27.029,91.603,3.88,355.42,0.4532,0.655,0.9249
RC,Ready Capital Corp,Financials,402040,NYSE,NY,,2025-12-31,0.442,637.658,398.255,,0.0,,239.403,514.125,-228.915,65.522,0.0,432.117,7769.796,6118.168,5936.791,249.534,1432.654,163.01,2.18,355.362,-0.6507,0.489,0.9595
SSP,Ew Scripps  -Cl A,Communication Services,502010,NASDAQ,OH,1988-06-29,2025-12-31,4.6,2150.585,1274.517,563.001,,313.067,162.235,220.968,-100.877,0.0,46.577,53.1,5008.628,3762.536,2730.709,27.923,826.933,89.014,3.99,355.166,0.8054,1.131,1.4374
RLMD,Relmada Therapeutics Inc,Health Care,352020,NASDAQ,FL,,2025-12-31,0.017,0.0,0.0,59.1,26.879,-59.1,-59.1,0.0,-57.385,0.0,0.0,-45.787,94.003,7.491,0.0,93.006,86.512,73.334,4.83,354.203,8.2885,1.521,0.8863
FBRX,Forte Biosciences Inc,Health Care,352010,NASDAQ,TX,,2025-12-31,0.019,0.0,0.0,70.593,58.247,-70.593,-70.657,0.0,-69.375,0.0,0.116,-50.882,82.779,21.788,0.0,76.957,60.991,12.948,27.27,353.092,0.2008,1.231,0.8188
RBB,Rbb Bancorp,Financials,401010,NASDAQ,CA,2017-07-26,2025-12-31,0.369,232.799,119.202,52.7,,60.897,57.219,,31.948,11.264,0.798,43.387,4208.294,3684.884,290.086,212.917,523.338,17.057,20.64,352.056,0.0443,0.305,0.742
STLN,Starling Oncology Inc,Health Care,351020,NASDAQ,CA,2020-03-11,2025-12-31,0.641,502.729,426.294,105.574,,-29.139,-36.083,11.276,-60.606,0.0,3.2,-24.587,164.656,180.376,103.751,33.565,-15.72,98.863,3.56,351.952,10.521,1.154,1.6147
DCTH,Delcath Systems Inc,Health Care,351010,NASDAQ,NY,,2025-12-31,0.156,85.231,11.559,72.774,29.246,0.898,0.66,,2.7,0.0,1.547,22.516,123.632,12.413,0.936,91.036,111.219,34.692,10.1,350.389,-0.1611,0.6,1.4065
OSG,Octave Specialty Group Inc,Financials,403010,NYSE,NY,1991-07-11,2025-12-31,0.483,251.222,100.02,159.018,,-7.816,-49.768,18.64,-261.692,0.0,0.0,-52.283,2223.317,1137.151,127.412,248.264,715.79,45.005,7.78,350.139,-0.385,0.601,0.8388
